,PlayerId,BaseProbability,OPLAYER_ID_SS,OPLAYER_FULL_NAME,TotalAttempts,TotalMakes,PaddedProbabilities,ScaledAttempts,CombinedEstimate
0,0000b397-3cf4-4dd4-a910-000000000131,0.30047601858981476,0000b397-3cf4-4dd4-a910-000000000131,Cody Martin,77,18,0.34461910519951633,0.09857328145265888,0.34026777629894916
1,00d15dc2-5027-4861-8534-08e6c4b68f45,0.3292345685422937,00d15dc2-5027-4861-8534-08e6c4b68f45,Juwan Morgan,18,5,0.3541666666666667,0.02204928664072633,0.35361693168856767
2,0217f93f-6328-45d4-8eb5-e7c99a5d8dac,0.3434190797877514,0217f93f-6328-45d4-8eb5-e7c99a5d8dac,Chris Chiozza,88,32,0.3568019093078759,0.11284046692607004,0.35529178457603305
3,039b64ee-ba67-4b53-9cf7-77704ef886e6,0.3058744319393807,039b64ee-ba67-4b53-9cf7-77704ef886e6,Malik Monk,197,55,0.3400211193241816,0.25421530479896237,0.33134050878277954
4,0511e7cf-e543-4547-aa9d-1c80e0ec3ad8,0.30685031399600987,0511e7cf-e543-4547-aa9d-1c80e0ec3ad8,Derrick Jones Jr.,142,42,0.34641255605381166,0.1828793774319066,0.3391774378564705
5,07a35d50-2dd1-4476-a9ac-b6e7154ce069,0.3361433405956682,07a35d50-2dd1-4476-a9ac-b6e7154ce069,Jordan Bell,12,4,0.3556430446194226,0.014267185473411154,0.3553648387254391
6,093abdd8-ac3a-4ae9-bd14-7d8a443e54b2,0.37164704610456273,093abdd8-ac3a-4ae9-bd14-7d8a443e54b2,Aaron Holiday,231,92,0.3659531090723751,0.29831387808041504,0.36765168950999266
7,0943dbc8-178e-4cab-97d6-3f31747698ab,0.3274880066508199,0943dbc8-178e-4cab-97d6-3f31747698ab,Skal Labissiere,13,3,0.35386631716906947,0.015564202334630349,0.35345575980691774
8,09de8fce-b02e-45cd-bc61-fd99e03b5fb1,0.3322896829423718,09de8fce-b02e-45cd-bc61-fd99e03b5fb1,Jared Harper,2,0,0.3550531914893617,0.0012970168612191958,0.35502366683495573
9,0b80d1c2-00eb-49cc-8454-f995afa6bad0,0.3890013459402874,0b80d1c2-00eb-49cc-8454-f995afa6bad0,Gary Trent Jr.,288,119,0.371868978805395,0.3722438391699092,0.3782463969217557
10,0c8ab521-8c02-4886-9238-f758c02fdd1f,0.32830573476432234,0c8ab521-8c02-4886-9238-f758c02fdd1f,T.J. Leaf,18,5,0.3541666666666667,0.02204928664072633,0.35359645156635555
11,0db44286-d00d-4206-8e9e-7a1c10a7b1f3,0.30577967652742705,0db44286-d00d-4206-8e9e-7a1c10a7b1f3,Treveon Graham,121,34,0.3455797933409874,0.1556420233463035,0.3393852226307056
12,0e831dbf-a607-441b-9309-7c01309cbc06,0.3707750297142014,0e831dbf-a607-441b-9309-7c01309cbc06,Cedi Osman,323,125,0.36533084808946875,0.417639429312581,0.36760455299629613
13,0f305d0b-323c-4d84-a927-56be1cdf9c36,0.33808950752897843,0f305d0b-323c-4d84-a927-56be1cdf9c36,Jonathan Isaac,95,33,0.35502958579881655,0.1219195849546044,0.35296425848705937
14,1113b0e3-8f6c-49d7-9832-758d2dc8737a,0.36873248521612206,1113b0e3-8f6c-49d7-9832-758d2dc8737a,Keldon Johnson,22,13,0.3626943005181347,0.027237354085603113,0.36285876469278805
15,1114f266-df53-4313-b425-0021dd87864b,0.30316542853183975,1114f266-df53-4313-b425-0021dd87864b,Markelle Fultz,151,43,0.34406215316315203,0.19455252918287938,0.33610559195083445
16,1133f87b-a68a-4342-ac9f-440393984814,0.348114179706087,1133f87b-a68a-4342-ac9f-440393984814,Lauri Markkanen,321,113,0.35480859010270777,0.41504539559014264,0.3520301058913995
17,116d6aa3-8c5a-46ad-9015-fb4ef82c7002,0.2932474232586194,116d6aa3-8c5a-46ad-9015-fb4ef82c7002,Kris Dunn,112,29,0.3433874709976798,0.14396887159533073,0.3361688649029513
18,1424d944-bd15-4a60-9f13-ebf5e2a67d84,0.44804716927562266,1424d944-bd15-4a60-9f13-ebf5e2a67d84,Duncan Robinson,772,347,0.40341655716162944,1.0,0.44804716927562266
19,14bd79e9-4e2e-4f94-aea7-473843776936,0.35840740409361177,14bd79e9-4e2e-4f94-aea7-473843776936,Thomas Bryant,91,37,0.361474435196195,0.11673151750972763,0.3611164160013409
20,155d8dd9-5a5e-46be-98e8-f8f0c89f2276,0.3276642980216359,155d8dd9-5a5e-46be-98e8-f8f0c89f2276,Alen Smailagic,13,3,0.35386631716906947,0.015564202334630349,0.35345850364148296
21,17eca9c1-1533-4c00-986d-00206828a9f4,0.35273844402092064,17eca9c1-1533-4c00-986d-00206828a9f4,Jordan McLaughlin,76,29,0.3583535108958838,0.09727626459143969,0.35780729816485624
22,19a6d456-3151-4f63-a78c-47054b5f82ca,0.31094152152104376,19a6d456-3151-4f63-a78c-47054b5f82ca,Rui Hachimura,87,25,0.34886499402628435,0.11154345006485085,0.34463487906461027
23,19cdccf1-f615-4f21-ad57-5ca9a35a0273,0.35597053279874247,19cdccf1-f615-4f21-ad57-5ca9a35a0273,Melvin Frazier Jr.,16,8,0.35900783289817234,0.019455252918287938,0.35894874145654915
24,19e14b5d-59d4-4bf1-8554-25a405c3f9f5,0.40501512660807326,19e14b5d-59d4-4bf1-8554-25a405c3f9f5,Buddy Hield,701,284,0.3797381116471399,0.9079118028534371,0.4026874118710742
25,1aae577a-f08a-437b-81ed-160d66e586b9,0.3367831283498969,1aae577a-f08a-437b-81ed-160d66e586b9,Paul Watson,12,4,0.3556430446194226,0.014267185473411154,0.3553739666959923
26,1cb88acb-4620-4eca-b266-8f1122c23102,0.31953647387620615,1cb88acb-4620-4eca-b266-8f1122c23102,Alex Caruso,181,57,0.34801288936627284,0.23346303501945526,0.34136469897948685
27,1d1ae977-4173-4baf-b60b-ec34a54c59e8,0.3246477678926059,1d1ae977-4173-4baf-b60b-ec34a54c59e8,Tomas Satoransky,199,64,0.3487881981032666,0.25680933852140075,0.34258871018924475
28,1d5d3ad4-2932-4b01-8d73-e093dbc0ab6c,0.33343719998878296,1d5d3ad4-2932-4b01-8d73-e093dbc0ab6c,Chasson Randle,2,0,0.3550531914893617,0.0012970168612191958,0.3550251551839135
29,1dae0023-6d8a-4c77-a565-846247f4ca7a,0.3440404115512537,1dae0023-6d8a-4c77-a565-846247f4ca7a,Dusty Hannahs,3,2,0.35723771580345287,0.002594033722438392,0.35720348155117737
